frame,robot_id,sim_x,sim_y,real_x,real_y
2500,2,0.0000000,0.0000000,150.2417136,185.3146807
2500,3,0.0000000,0.0000000,326.6963583,197.6121713
2500,4,0.0000000,0.0000000,321.4982660,46.7573213
2500,5,0.0000000,0.0000000,144.6776241,40.6023326
2600,0,0.0000000,0.0000000,200.5187969,180.9137946
2600,2,0.0000000,0.0000000,151.1185392,184.8338722
2600,3,0.0000000,0.0000000,326.1371849,196.7831205
2600,4,0.0000000,0.0000000,320.7446898,47.4146818
2600,5,0.0000000,0.0000000,145.4250334,41.2666964
2700,0,0.0000000,0.0000000,199.6026226,180.5130144
2700,2,0.0000000,0.0000000,151.9953648,184.3530636
2700,3,0.0000000,0.0000000,325.5780116,195.9540698
2700,4,0.0000000,0.0000000,319.9911136,48.0720424
2700,5,0.0000000,0.0000000,146.1724428,41.9310602
2800,0,0.0000000,0.0000000,198.6864484,180.1122342
2800,2,0.0000000,0.0000000,152.8721904,183.8722550
2800,3,0.0000000,0.0000000,325.0188382,195.1250190
2800,4,0.0000000,0.0000000,319.2375374,48.7294029
2800,5,0.0000000,0.0000000,146.9198521,42.5954241
2900,0,0.0000000,0.0000000,197.7702742,179.7114540
2900,2,0.0000000,0.0000000,153.7490160,183.3914465
2900,3,0.0000000,0.0000000,324.4596648,194.2959683
2900,4,0.0000000,0.0000000,318.4839611,49.3867634
2900,5,0.0000000,0.0000000,147.6672614,43.2597879
3000,0,0.0000000,0.0000000,196.8541000,179.3106738
3000,2,0.0000000,0.0000000,154.6258416,182.9106379
3000,3,0.0000000,0.0000000,323.9004915,193.4669175
3000,4,0.0000000,0.0000000,317.7303849,50.0441240
3000,5,0.0000000,0.0000000,148.4146707,43.9241517
3100,0,0.0000000,0.0000000,195.9379257,178.9098936
3100,2,0.0000000,0.0000000,155.5026672,182.4298294
3100,3,0.0000000,0.0000000,323.3413181,192.6378668
3100,4,0.0000000,0.0000000,316.9768087,50.7014845
3100,5,0.0000000,0.0000000,149.1620800,44.5885156
3200,0,0.0000000,0.0000000,195.3819677,178.4721291
3200,2,0.0000000,0.0000000,156.0188760,181.9770303
3200,3,0.0000000,0.0000000,322.7764522,191.8003761
3200,4,0.0000000,0.0000000,316.2155608,51.3655372
3200,5,0.0000000,0.0000000,149.9170982,45.2596428
3300,0,0.0000000,0.0000000,195.0390243,178.0182701
3300,2,0.0000000,0.0000000,156.3224707,181.5493004
3300,3,0.0000000,0.0000000,322.2172788,190.9713253
3300,4,0.0000000,0.0000000,315.4619846,52.0228977
3300,5,0.0000000,0.0000000,150.6645075,45.9240067
3400,0,0.0000000,0.0000000,195.0466502,177.5287893
3400,2,0.0000000,0.0000000,156.2754962,181.1571925
3400,3,0.0000000,0.0000000,321.6581054,190.1422746
3400,4,0.0000000,0.0000000,314.7084084,52.6802582
3400,5,0.0000000,0.0000000,151.4119168,46.5883705
3500,0,0.0000000,0.0000000,194.2592583,177.1106891
3500,2,0.0000000,0.0000000,157.0235395,180.6937039
3500,3,0.0000000,0.0000000,321.0989321,189.3132238
3500,4,0.0000000,0.0000000,313.9548322,53.3376188
3500,5,0.0000000,0.0000000,152.1593262,47.2527344
3600,0,0.0000000,0.0000000,193.9822913,176.6406525
3600,2,0.0000000,0.0000000,157.2611578,180.2821517
3600,3,0.0000000,0.0000000,320.5397587,188.4841731
3600,4,0.0000000,0.0000000,313.2012559,53.9949793
3600,5,0.0000000,0.0000000,152.9067355,47.9170982
3700,0,0.0000000,0.0000000,194.2949762,176.1052743
3700,2,0.0000000,0.0000000,156.9091243,179.9359411
3700,3,0.0000000,0.0000000,319.9805853,187.6551223
3700,4,0.0000000,0.0000000,312.4476797,54.6523398
3700,5,0.0000000,0.0000000,153.6541448,48.5814620
3800,0,0.0000000,0.0000000,194.1482733,175.6084130
3800,2,0.0000000,0.0000000,157.0164785,179.5512137
3800,3,0.0000000,0.0000000,319.4214120,186.8260716
3800,4,0.0000000,0.0000000,311.6941035,55.3097004
3800,5,0.0000000,0.0000000,154.4015541,49.2458259
3900,0,0.0000000,0.0000000,192.9113642,175.2234376
3900,2,0.0000000,0.0000000,158.2140390,179.0546003
3900,3,0.0000000,0.0000000,318.8622386,185.9970208
3900,4,0.0000000,0.0000000,310.9405273,55.9670609
3900,5,0.0000000,0.0000000,155.1489634,49.9101897
4000,0,0.0000000,0.0000000,192.4829371,174.7454848
4000,2,0.0000000,0.0000000,158.6031175,178.6509644
4000,3,0.0000000,0.0000000,318.3030652,185.1679701
4000,4,0.0000000,0.0000000,310.1869510,56.6244215
4000,5,0.0000000,0.0000000,155.8963727,50.5745536
4100,0,0.0000000,0.0000000,192.4815670,174.3686471
4100,2,0.0000000,0.0000000,158.7982824,178.2482019
4100,3,0.0000000,0.0000000,317.7438919,184.3389193
4100,4,0.0000000,0.0000000,309.4333748,57.2817820
4100,5,0.0000000,0.0000000,156.6437821,51.2389174
4200,0,0.0000000,0.0000000,192.8928787,174.4237403
4200,2,0.0000000,0.0000000,159.2637964,177.7123001
4200,3,0.0000000,0.0000000,317.1847185,183.5098686
4200,4,0.0000000,0.0000000,308.6797986,57.9391425
4200,5,0.0000000,0.0000000,157.3911914,51.9032812
4300,0,0.0000000,0.0000000,193.3014799,174.5025202
4300,2,0.0000000,0.0000000,159.7320208,177.1527117
4300,3,0.0000000,0.0000000,316.6255451,182.6808178
4300,4,0.0000000,0.0000000,307.9262224,58.5965031
4300,5,0.0000000,0.0000000,158.1386007,52.5676451
4400,0,0.0000000,0.0000000,193.7062326,174.6079600
4400,2,0.0000000,0.0000000,160.2040936,176.5664633
4400,3,0.0000000,0.0000000,316.0663718,181.8517671
4400,4,0.0000000,0.0000000,307.1726461,59.2538636
4400,5,0.0000000,0.0000000,158.8860100,53.2320089
4500,0,0.0000000,0.0000000,194.1056487,174.7434746
4500,2,0.0000000,0.0000000,160.6815031,175.9501401
4500,3,0.0000000,0.0000000,315.5071984,181.0227163
4500,4,0.0000000,0.0000000,306.4190699,59.9112241
4500,5,0.0000000,0.0000000,159.6334193,53.8963727
4600,0,0.0000000,0.0000000,194.4984664,174.9129735
4600,2,0.0000000,0.0000000,161.1655111,175.2998327
4600,3,0.0000000,0.0000000,314.9480250,180.1936656
4600,4,0.0000000,0.0000000,305.6654937,60.5685847
4600,5,0.0000000,0.0000000,160.3808287,54.5607366
4700,0,0.0000000,0.0000000,194.4991165,175.1151130
4700,2,0.0000000,0.0000000,161.5179288,174.6088448
4700,3,0.0000000,0.0000000,314.3888516,179.3646148
4700,4,0.0000000,0.0000000,304.9119175,61.2259452
4700,5,0.0000000,0.0000000,161.1282380,55.2251004
4800,0,0.0000000,0.0000000,194.4923648,175.3383331
4800,2,0.0000000,0.0000000,161.6764199,173.8564619
4800,3,0.0000000,0.0000000,313.8296783,178.5355641
4800,4,0.0000000,0.0000000,304.1583413,61.8833057
4800,5,0.0000000,0.0000000,161.8756473,55.8894643
4900,0,0.0000000,0.0000000,194.4771190,175.5853990
4900,2,0.0000000,0.0000000,161.9842216,173.0414632
4900,3,0.0000000,0.0000000,313.2705049,177.7065133
4900,4,0.0000000,0.0000000,303.4047650,62.5406663
4900,5,0.0000000,0.0000000,162.6230566,56.5538281
5000,0,0.0000000,0.0000000,194.4506001,175.8593942
5000,2,0.0000000,0.0000000,162.2485752,172.1450313
5000,3,0.0000000,0.0000000,312.7113315,176.8774626
5000,4,0.0000000,0.0000000,302.6511888,63.1980268
5000,5,0.0000000,0.0000000,163.3704659,57.2181919
5100,0,0.0000000,0.0000000,194.4091765,176.1636598
5100,2,0.0000000,0.0000000,162.5995311,171.1677462
5100,3,0.0000000,0.0000000,312.1521582,176.0484118
5100,4,0.0000000,0.0000000,301.8976126,63.8553874
5100,5,0.0000000,0.0000000,164.1178753,57.8825558
5200,0,0.0000000,0.0000000,194.3481268,176.5016767
5200,2,0.0000000,0.0000000,162.9789273,170.0910093
5200,3,0.0000000,0.0000000,311.5929848,175.2193611
5200,4,0.0000000,0.0000000,301.1440364,64.5127479
5200,5,0.0000000,0.0000000,164.8652846,58.5469196
5300,0,0.0000000,0.0000000,194.2613708,176.8768309
5300,2,0.0000000,0.0000000,163.4463942,168.9121501
5300,3,0.0000000,0.0000000,311.0338114,174.3903103
5300,4,0.0000000,0.0000000,300.3904601,65.1701084
5300,5,0.0000000,0.0000000,165.6126939,59.2112835
5400,0,0.0000000,0.0000000,194.1411994,177.2920016
5400,2,0.0000000,0.0000000,163.9984764,167.6175527
5400,3,0.0000000,0.0000000,310.4746381,173.5612596
5400,4,0.0000000,0.0000000,299.6368839,65.8274690
5400,5,0.0000000,0.0000000,166.3601032,59.8756473
5500,0,0.0000000,0.0000000,193.9780779,177.7488960
5500,2,0.0000000,0.0000000,164.6769534,166.2062124
5500,3,0.0000000,0.0000000,309.9154647,172.7322088
5500,4,0.0000000,0.0000000,298.8833077,66.4848295
5500,5,0.0000000,0.0000000,167.1075125,60.5400111
5600,0,0.0000000,0.0000000,193.7606643,178.2470631
5600,2,0.0000000,0.0000000,165.5051496,164.6762904
5600,3,0.0000000,0.0000000,309.3562913,171.9031581
5600,4,0.0000000,0.0000000,298.1297315,67.1421900
5600,5,0.0000000,0.0000000,167.8549218,61.2043750
5700,0,0.0000000,0.0000000,193.4762740,178.7825751
5700,2,0.0000000,0.0000000,166.5240470,163.0406806
5700,3,0.0000000,0.0000000,308.7971180,171.0741074
5700,4,0.0000000,0.0000000,297.3761552,67.7995506
5700,5,0.0000000,0.0000000,168.6023312,61.8687388
5800,0,0.0000000,0.0000000,193.1120939,179.3465283
5800,2,0.0000000,0.0000000,167.7670736,161.3227790
5800,3,0.0000000,0.0000000,308.2379446,170.2450566
5800,4,0.0000000,0.0000000,296.6225790,68.4569111
5800,5,0.0000000,0.0000000,169.3497405,62.5331027
5900,0,0.0000000,0.0000000,192.6574091,179.9237914
5900,2,0.0000000,0.0000000,169.2664537,159.5660298
5900,3,0.0000000,0.0000000,307.6787712,169.4160059
5900,4,0.0000000,0.0000000,296.0000000,69.0000000
5900,5,0.0000000,0.0000000,170.0971498,63.1974665
6000,0,0.0000000,0.0000000,192.1068024,180.4927742
6000,2,0.0000000,0.0000000,171.0369943,157.8305114
6000,3,0.0000000,0.0000000,307.1195978,168.5869551
6000,4,0.0000000,0.0000000,296.0000000,69.0000000
6000,5,0.0000000,0.0000000,170.8445591,63.8618303
6100,0,0.0000000,0.0000000,191.4636258,181.0271091
6100,2,0.0000000,0.0000000,173.0703035,156.1911203
6100,3,0.0000000,0.0000000,306.5604245,167.7579044
6100,4,0.0000000,0.0000000,296.0000000,69.0000000
6100,5,0.0000000,0.0000000,171.5919684,64.5261942
6200,0,0.0000000,0.0000000,190.7422797,181.4996417
6200,2,0.0000000,0.0000000,175.3260342,154.7244989
6200,3,0.0000000,0.0000000,306.0012511,166.9288536
6200,4,0.0000000,0.0000000,296.0000000,69.0000000
6200,5,0.0000000,0.0000000,172.3393778,65.1905580
6300,0,0.0000000,0.0000000,189.9676606,181.8878872
6300,2,0.0000000,0.0000000,177.7447889,153.5188206
6300,3,0.0000000,0.0000000,305.4420777,166.0998029
6300,4,0.0000000,0.0000000,296.0000000,69.0000000
6300,5,0.0000000,0.0000000,173.0867871,65.8549218
6400,0,0.0000000,0.0000000,189.1712047,182.1788488
6400,2,0.0000000,0.0000000,180.2301190,152.6161351
6400,3,0.0000000,0.0000000,304.8829044,165.2707521
6400,4,0.0000000,0.0000000,296.0000000,69.0000000
6400,5,0.0000000,0.0000000,173.8341964,66.5192857
6500,0,0.0000000,0.0000000,188.3848429,182.3710386
6500,2,0.0000000,0.0000000,182.6826464,152.0202236
6500,3,0.0000000,0.0000000,304.3237310,164.4417014
6500,4,0.0000000,0.0000000,296.0000000,69.0000000
6500,5,0.0000000,0.0000000,174.5816057,67.1836495
6600,0,0.0000000,0.0000000,187.6353866,182.4730371
6600,2,0.0000000,0.0000000,185.0192684,151.7038214
6600,3,0.0000000,0.0000000,303.7645576,163.6126506
6600,4,0.0000000,0.0000000,296.0000000,69.0000000
6600,5,0.0000000,0.0000000,175.3290150,67.8480134
6700,0,0.0000000,0.0000000,186.9413361,182.4997706
6700,2,0.0000000,0.0000000,187.1828785,151.6202795
6700,3,0.0000000,0.0000000,303.2053843,162.7835999
6700,4,0.0000000,0.0000000,296.0000000,69.0000000
6700,5,0.0000000,0.0000000,176.0764244,68.5123772
6800,0,0.0000000,0.0000000,186.3125000,182.4684231
6800,2,0.0000000,0.0000000,189.1433713,151.7162138
6800,3,0.0000000,0.0000000,302.6462109,161.9545491
6800,4,0.0000000,0.0000000,296.0000000,69.0000000
6800,5,0.0000000,0.0000000,176.8238337,69.1767410
6900,0,0.0000000,0.0000000,185.7515294,182.3953581
6900,2,0.0000000,0.0000000,190.8927852,151.9409536
6900,3,0.0000000,0.0000000,302.0870375,161.1254984
6900,4,0.0000000,0.0000000,296.0000000,69.0000000
6900,5,0.0000000,0.0000000,177.5712430,69.8411049
7000,0,0.0000000,0.0000000,185.2561534,182.2944499
7000,2,0.0000000,0.0000000,192.4383389,152.2516164
7000,3,0.0000000,0.0000000,301.5278642,160.2964476
7000,4,0.0000000,0.0000000,296.0000000,69.0000000
7000,5,0.0000000,0.0000000,178.3186523,70.5054687
7100,0,0.0000000,0.0000000,184.8212624,182.1765662
7100,2,0.0000000,0.0000000,193.7959813,152.6146475
7100,3,0.0000000,0.0000000,300.9686908,159.4673969
7100,4,0.0000000,0.0000000,296.0000000,69.0000000
7100,5,0.0000000,0.0000000,179.0660616,71.1698326
7200,0,0.0000000,0.0000000,184.4404739,182.0497394
7200,2,0.0000000,0.0000000,194.9855604,153.0052564
7200,3,0.0000000,0.0000000,300.4095174,158.6383461
7200,4,0.0000000,0.0000000,296.0000000,69.0000000
7200,5,0.0000000,0.0000000,179.8134709,71.8341964
7300,0,0.0000000,0.0000000,184.1071485,181.9196394
7300,2,0.0000000,0.0000000,196.0276966,153.4059415
7300,3,0.0000000,0.0000000,299.8503440,157.8092954
7300,4,0.0000000,0.0000000,296.0000000,69.0000000
7300,5,0.0000000,0.0000000,180.0000000,72.0000000
7400,0,0.0000000,0.0000000,183.8149668,181.7901078
7400,2,0.0000000,0.0000000,196.9420076,153.8048350
7400,3,0.0000000,0.0000000,299.2911707,156.9802446
7400,4,0.0000000,0.0000000,296.0000000,69.0000000
7400,5,0.0000000,0.0000000,180.0000000,72.0000000
7500,0,0.0000000,0.0000000,183.5582097,181.6636386
7500,2,0.0000000,0.0000000,197.7462518,154.1942178
7500,3,0.0000000,0.0000000,298.7319973,156.1511939
7500,4,0.0000000,0.0000000,296.0000000,69.0000000
7500,5,0.0000000,0.0000000,180.0000000,72.0000000
7600,0,0.0000000,0.0000000,183.3318544,181.5417664
7600,2,0.0000000,0.0000000,198.6368910,154.2467829
7600,3,0.0000000,0.0000000,298.1728239,155.3221431
7600,4,0.0000000,0.0000000,296.0000000,69.0000000
7600,5,0.0000000,0.0000000,180.0000000,72.0000000
7700,0,0.0000000,0.0000000,183.1315700,181.4253599
7700,2,0.0000000,0.0000000,199.7140010,153.8823809
7700,3,0.0000000,0.0000000,297.6136506,154.4930924
7700,4,0.0000000,0.0000000,296.0000000,69.0000000
7700,5,0.0000000,0.0000000,180.0000000,72.0000000
7800,0,0.0000000,0.0000000,182.9536632,181.3148364
7800,2,0.0000000,0.0000000,200.7687334,153.5120958
7800,3,0.0000000,0.0000000,297.0544772,153.6640416
7800,4,0.0000000,0.0000000,296.0000000,69.0000000
7800,5,0.0000000,0.0000000,180.0000000,72.0000000
7900,0,0.0000000,0.0000000,182.8789762,181.0862955
7900,2,0.0000000,0.0000000,201.7202460,153.2598282
7900,3,0.0000000,0.0000000,296.4953038,152.8349909
7900,4,0.0000000,0.0000000,296.0000000,69.0000000
7900,5,0.0000000,0.0000000,180.0000000,72.0000000
8000,0,0.0000000,0.0000000,183.0242647,180.5896628
8000,2,0.0000000,0.0000000,202.4517831,153.2756523
8000,3,0.0000000,0.0000000,295.9361305,152.0059401
8000,4,0.0000000,0.0000000,296.0000000,69.0000000
8000,5,0.0000000,0.0000000,180.0000000,72.0000000
8100,0,0.0000000,0.0000000,183.1432795,180.1875634
8100,2,0.0000000,0.0000000,203.2095938,153.1969431
8100,3,0.0000000,0.0000000,295.3769571,151.1768894
8100,4,0.0000000,0.0000000,296.0000000,69.0000000
8100,5,0.0000000,0.0000000,180.0000000,72.0000000
8200,0,0.0000000,0.0000000,183.2880957,179.7967710
8200,2,0.0000000,0.0000000,203.9416032,153.1069269
8200,3,0.0000000,0.0000000,294.8177837,150.3478386
8200,4,0.0000000,0.0000000,296.0000000,69.0000000
8200,5,0.0000000,0.0000000,180.0000000,72.0000000
8300,0,0.0000000,0.0000000,183.4554043,179.4166620
8300,2,0.0000000,0.0000000,204.6511202,153.0062274
8300,3,0.0000000,0.0000000,294.2586104,149.5187879
8300,4,0.0000000,0.0000000,296.0000000,69.0000000
8300,5,0.0000000,0.0000000,180.0000000,72.0000000
8400,0,0.0000000,0.0000000,183.6423956,179.0465816
8400,2,0.0000000,0.0000000,205.3409546,152.8954992
8400,3,0.0000000,0.0000000,293.6994370,148.6897371
8400,4,0.0000000,0.0000000,296.0000000,69.0000000
8400,5,0.0000000,0.0000000,180.0000000,72.0000000
8500,0,0.0000000,0.0000000,183.8466764,178.6858739
8500,2,0.0000000,0.0000000,206.0134994,152.7753983
8500,3,0.0000000,0.0000000,293.1402636,147.8606864
8500,4,0.0000000,0.0000000,296.0000000,69.0000000
8500,5,0.0000000,0.0000000,180.0000000,72.0000000
8600,0,0.0000000,0.0000000,184.0662017,178.3338997
8600,2,0.0000000,0.0000000,206.6707997,152.6465640
8600,3,0.0000000,0.0000000,292.5810902,147.0316357
8600,4,0.0000000,0.0000000,296.0000000,69.0000000
8600,5,0.0000000,0.0000000,180.0000000,72.0000000
8700,0,0.0000000,0.0000000,184.1049188,178.2051571
8700,2,0.0000000,0.0000000,207.5089082,152.2944980
8700,3,0.0000000,0.0000000,292.0219169,146.2025849
8700,4,0.0000000,0.0000000,296.0000000,69.0000000
8700,5,0.0000000,0.0000000,180.0000000,72.0000000
8800,0,0.0000000,0.0000000,184.3733412,177.8383894
8800,2,0.0000000,0.0000000,208.1173113,152.1804572
8800,3,0.0000000,0.0000000,291.4627435,145.3735342
8800,4,0.0000000,0.0000000,296.0000000,69.0000000
8800,5,0.0000000,0.0000000,180.0000000,72.0000000
8900,0,0.0000000,0.0000000,183.7911687,178.3901670
8900,2,0.0000000,0.0000000,209.5763094,151.1478710
8900,3,0.0000000,0.0000000,290.9035701,144.5444834
8900,4,0.0000000,0.0000000,296.0000000,69.0000000
8900,5,0.0000000,0.0000000,180.0000000,72.0000000
9000,0,0.0000000,0.0000000,184.1830206,177.9141705
9000,2,0.0000000,0.0000000,210.0612831,151.1430590
9000,3,0.0000000,0.0000000,290.3443968,143.7154327
9000,4,0.0000000,0.0000000,296.0000000,69.0000000
9000,5,0.0000000,0.0000000,180.0000000,72.0000000
9100,0,0.0000000,0.0000000,184.3526839,177.6852250
9100,2,0.0000000,0.0000000,210.7684454,150.8911959
9100,3,0.0000000,0.0000000,289.7852234,142.8863819
9100,4,0.0000000,0.0000000,296.0000000,69.0000000
9100,5,0.0000000,0.0000000,180.0000000,72.0000000
9200,0,0.0000000,0.0000000,184.6433795,177.3465967
9200,2,0.0000000,0.0000000,211.3545754,150.7490156
9200,3,0.0000000,0.0000000,289.2260500,142.0573312
9200,4,0.0000000,0.0000000,296.0000000,69.0000000
9200,5,0.0000000,0.0000000,180.0000000,72.0000000
9300,0,0.0000000,0.0000000,184.7947844,177.1580179
9300,2,0.0000000,0.0000000,212.0799961,150.4567859
9300,3,0.0000000,0.0000000,288.6668767,141.2282804
9300,4,0.0000000,0.0000000,296.0000000,69.0000000
9300,5,0.0000000,0.0000000,180.0000000,72.0000000
9400,0,0.0000000,0.0000000,184.9952127,176.9300369
9400,2,0.0000000,0.0000000,212.7563934,150.2039583
9400,3,0.0000000,0.0000000,288.1077033,140.3992297
9400,4,0.0000000,0.0000000,296.0000000,69.0000000
9400,5,0.0000000,0.0000000,180.0000000,72.0000000
9500,0,0.0000000,0.0000000,185.3072470,176.6046652
9500,2,0.0000000,0.0000000,213.3211847,150.0485215
9500,3,0.0000000,0.0000000,287.5485299,139.5701789
9500,4,0.0000000,0.0000000,296.0000000,69.0000000
9500,5,0.0000000,0.0000000,180.0000000,72.0000000
9600,0,0.0000000,0.0000000,185.5524459,176.3523397
